Año,Identificador de la Orden,Rama de la Entidad,Sector de la Entidad,Entidad,Solicitante,Fecha,Proveedor,Estado,Solicitud,Items,Total,Agregacion,Ciudad,Entidad Obigada,EsPostconflicto,NIT Proveedor,Actividad Economica Proveedor,ID Entidad,NIT PROV NORM,FECHA NORM,URL COMPRA,,,,,,,,,Orden de Compra,Item
"2021,73879,Ejecutiva,Función Pública,ALCALDIA MANIZALES,Diana Constanza Mejia Grand,08/06/2021 00:00,PANORAMMA DISENO DE SOLUCIONES SAS,Emitida,131204,Ver Conjunto detalle,""140,073.00"",Emergencia COVID19,Manizales,No obligada,No Definido,900671732,1811,706,900671732,06/08/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/73879,,,,,,,,,,"
"2020,50370,Ejecutiva,Defensa Nacional,ESCUELA DE CADETES DE POLICIA GENERAL FRANCISCO DE PAULA SANTANDER,Maria Clara suarez hernandez,06/11/2020 00:00,JM GRUPO EMPRESARIAL SAS,Emitida,87785,Ver Conjunto detalle,""1,362,500.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,900353659,8230,1025,900353659,11/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50370,,,,,,,,,,"
"2020,50371,Ejecutiva,Justicia y del Derecho,ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO LA PAZ,Marcela Esperanza Romo Melo,06/12/2020 00:00,PMI PROYECTOS MONTAJES E INGENIERIA,Emitida,87717,Ver Conjunto detalle,""2,496,385.00"",Emergencia COVID19,ITAGUI,Obligada,No Definido,900704052,7110,767,900704052,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50371,,,,,,,,,,"
"2020,50372,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,06/12/2020 00:00,Tensoactivos SG SAS,Emitida,87708,Ver Conjunto detalle,""2,165,598.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,805023817,2030,799,805023817,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50372,,,,,,,,,,"
"2020,50374,Ejecutiva,Justicia y del Derecho,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE SANTA ROSA DE VITERBO JYP MUJERES,Nancy Bernal Estupiñan,06/12/2020 00:00,Ofibest SAS,Emitida,87714,Ver Conjunto detalle,""2,247,084.00"",Emergencia COVID19,SANTA ROSA DE VITERBO,Obligada,No Definido,9003501337,4761,1234,900350133,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50374,,,,,,,,,,"
"2020,50375,Ejecutiva,Comercio Industria y Turismo,MINISTERIO DE COMERCIO INDUSTRIA Y TURISMO,Tatiana Teresa Andrade Renteria,06/12/2020 00:00,COLCREATIVA SAS,Emitida,87819,Ver Conjunto detalle,""314,000.00"",Emergencia COVID19,Bogota,Obligada,No Definido,9002363200,4290,171,900236320,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50375,,,,,,,,,,"
"2020,50376,Ejecutiva,Comercio Industria y Turismo,MINISTERIO DE COMERCIO INDUSTRIA Y TURISMO,Tatiana Teresa Andrade Renteria,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87825,Ver Conjunto detalle,""674,000.00"",Emergencia COVID19,Bogota,Obligada,No Definido,900442577,9499-5621-9319-8890,171,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50376,,,,,,,,,,"
"2020,50377,Ejecutiva,Comercio Industria y Turismo,MINISTERIO DE COMERCIO INDUSTRIA Y TURISMO,Tatiana Teresa Andrade Renteria,06/12/2020 00:00,MAS EMPRESARIAL SM SAS,Emitida,87829,Ver Conjunto detalle,""2,860,001.00"",Emergencia COVID19,Bogota,Obligada,No Definido,900401081,2221,171,900401081,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50377,,,,,,,,,,"
"2020,50378,Ejecutiva,Comercio Industria y Turismo,MINISTERIO DE COMERCIO INDUSTRIA Y TURISMO,Tatiana Teresa Andrade Renteria,06/12/2020 00:00,PLASTICOS FENIX SAS,Emitida,87831,Ver Conjunto detalle,""290,000.00"",Emergencia COVID19,Bogota,Obligada,No Definido,8903076821,3240,171,890307682,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50378,,,,,,,,,,"
"2020,50386,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,BACET GROUP SAS,Emitida,87795,Ver Conjunto detalle,""957,207.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,9008690495,1521,2175,900869049,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50386,,,,,,,,,,"
"2020,50388,Ejecutiva,Inclusión social y reconciliación,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR REGIONAL CASANARE,Ana Mildred Vega Molano,06/12/2020 00:00,HB INTERNATIONAL CORP SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,Cerrada,87783,Ver Conjunto detalle,""2,420,000.00"",Emergencia COVID19,Yopal,Obligada,No Definido,900257066,4690,1149,900257066,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50388,,,,,,,,,,"
"2020,50391,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,BON SANTE SAS,Emitida,87798,Ver Conjunto detalle,""3,578,828.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,901211678,4773,2175,901211678,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50391,,,,,,,,,,"
"2020,50392,Ejecutiva,Justicia y del Derecho,COMPLEJO CARCELARIO Y PENITENCIARIO CON ALTA MEDIA Y MÍNIMA SEGURID COBOG,Jesús Albeiro Peña Roa,06/12/2020 00:00,TECNOINNSOFT SAS,Cerrada,87790,Ver Conjunto detalle,""6,000,000.00"",Emergencia COVID19,Bogotá D.C.,Obligada,No Definido,9009354530,6201,2,900935453,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50392,,,,,,,,,,"
"2020,50393,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,COLCREATIVA SAS,Emitida,87800,Ver Conjunto detalle,""1,036,036.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,9002363200,4290,2175,900236320,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50393,,,,,,,,,,"
"2020,50394,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87802,Ver Conjunto detalle,""10,501,125.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,900442577,9499-5621-9319-8890,2175,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50394,,,,,,,,,,"
"2020,50395,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,JM GRUPO EMPRESARIAL SAS,Emitida,87806,Ver Conjunto detalle,""2,674,549.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,900353659,8230,2175,900353659,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50395,,,,,,,,,,"
"2020,50396,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,OFIBEST SAS,Emitida,87808,Ver Conjunto detalle,""542,792.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,9003501337,3290,2175,900350133,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50396,,,,,,,,,,"
"2020,50397,Ejecutiva,Función Pública,CORDOBA  MUNICIPIO DE PUEBLO NUEVO,Fidel Antonio Mercado Gonzalez,06/12/2020 00:00,PLASTICOS FENIX SAS,Emitida,87810,Ver Conjunto detalle,""731,981.00"",Emergencia COVID19,Pueblo Nuevo - Córdoba,No obligada,No Definido,8903076821,3240,2175,890307682,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50397,,,,,,,,,,"
"2020,50398,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,COLCREATIVA SAS,Emitida,87685,Ver Conjunto detalle,""940,860.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,9002363200,4290,1356,900236320,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50398,,,,,,,,,,"
"2020,50399,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87687,Ver Conjunto detalle,""49,913,977.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,900442577,9499-5621-9319-8890,1356,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50399,,,,,,,,,,"
"2020,50400,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,JM GRUPO EMPRESARIAL SAS,Emitida,87689,Ver Conjunto detalle,""9,892,473.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,900353659,8230,1356,900353659,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50400,,,,,,,,,,"
"2020,50401,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,PLASTICOS FENIX SAS,Emitida,87691,Ver Conjunto detalle,""1,166,666.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,8903076821,3240,1356,890307682,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50401,,,,,,,,,,"
"2020,50402,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,COLCREATIVA SAS,Emitida,87850,Ver Conjunto detalle,""6,021,505.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,9002363200,4290,1356,900236320,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50402,,,,,,,,,,"
"2020,50403,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,Ofibest SAS,Emitida,87852,Ver Conjunto detalle,""3,172,042.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,9003501337,4761,1356,900350133,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50403,,,,,,,,,,"
"2020,50404,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,PAPER BOX SP SAS,Emitida,87854,Ver Conjunto detalle,""5,561,293.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,900791672,4669,1356,900791672,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50404,,,,,,,,,,"
"2020,50405,Ejecutiva,No Aplica,SUCRE  ALCALDIA DE SINCELEJO,Luis David Suarez Chadid,06/12/2020 00:00,Tensoactivos SG SAS,Emitida,87857,Ver Conjunto detalle,""706,110.00"",Emergencia COVID19,Sincelejo,No obligada,No Definido,805023817,2030,1356,805023817,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50405,,,,,,,,,,"
"2020,50407,Ejecutiva,Justicia y del Derecho,INPEC  ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE VILLAVICENCIO,Lilly Morales Hortua,06/12/2020 00:00,OFIBEST SAS,Emitida,87877,Ver Conjunto detalle,""1,215,000.00"",Emergencia COVID19,VILLAVICENCIO,Obligada,No Definido,9003501337,3290,1013,900350133,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50407,,,,,,,,,,"
"2020,50412,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,06/12/2020 00:00,DIGILED TECHNOLOGY SAS,Emitida,87891,Ver Conjunto detalle,""2,040,500.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,901104771,4669,799,901104771,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50412,,,,,,,,,,"
"2020,50416,Ejecutiva,Justicia y del Derecho,ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO LA PAZ,Marcela Esperanza Romo Melo,06/12/2020 00:00,MAS EMPRESARIAL SM SAS,Emitida,87865,Ver Conjunto detalle,""2,098,394.00"",Emergencia COVID19,ITAGUI,Obligada,No Definido,900401081,2221,767,900401081,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50416,,,,,,,,,,"
"2020,50417,Organismos autónomo o independientes,Justicia y del Derecho,UNIDAD PARA LA BÚSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS,Andrea Carolina  Carrasco Ramírez,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87870,Ver Conjunto detalle,""143,678,000.00"",Emergencia COVID19,Bogotá,No obligada,No Definido,900442577,9499-5621-9319-8890,1542,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50417,,,,,,,,,,"
"2020,50420,Judicial,Justicia y del Derecho,BOYACÁ  RAMA JUDICIAL DESAJ TUNJA,John Ricardo Vega Quintero,06/12/2020 00:00,PLASTICOS FENIX SAS,Emitida,87845,Ver Conjunto detalle,""11,313,136.00"",Emergencia COVID19,Bogotá,No obligada,No Definido,8903076821,3240,1477,890307682,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50420,,,,,,,,,,"
"2020,50424,Ejecutiva,Salud y Protección Social,BOGOTA  SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE,Omar Benigno Perilla Ballesteros,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87837,Ver Conjunto detalle,""19,625,000.00"",Emergencia COVID19,BOGOTA D.C.,No obligada,No Definido,900442577,9499-5621-9319-8890,1271,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50424,,,,,,,,,,"
"2020,50425,Ejecutiva,Salud y Protección Social,BOGOTA  SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE,Omar Benigno Perilla Ballesteros,06/12/2020 00:00,COLCREATIVA SAS,Emitida,87833,Ver Conjunto detalle,""141,750,000.00"",Emergencia COVID19,BOGOTA D.C.,No obligada,No Definido,9002363200,4290,1271,900236320,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50425,,,,,,,,,,"
"2020,50426,Ejecutiva,Salud y Protección Social,BOGOTA  SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE,Omar Benigno Perilla Ballesteros,06/12/2020 00:00,DISTRIBUCIONES CLINICAS,Emitida,87835,Ver Conjunto detalle,""2,458,654.00"",Emergencia COVID19,BOGOTA D.C.,No obligada,No Definido,8000057270,G464500,1271,800005727,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50426,,,,,,,,,,"
"2020,50427,Judicial,Justicia y del Derecho,DIRECCION EJECUTIVA SECCIONAL DE ADMINISTRACION JUDICIAL DE VALLEDUPAR,Moises David De La Hoz De La Hoz,06/12/2020 00:00,PLASTICOS FENIX SAS,Emitida,87730,Ver Conjunto detalle,""5,053,127.00"",Emergencia COVID19,Valledupar,Obligada,No Definido,8903076821,3240,1281,890307682,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50427,,,,,,,,,,"
"2020,50438,Ejecutiva,Trabajo,SERVICIO NACIONAL DE APRENDIZAJE SENA  ACTIVIDAD FISICA Y CULTURA,Camilo Ernesto  Perilla Cortes,06/12/2020 00:00,CENCOSUD COLOMBIA SA,Emitida,87519,Ver Conjunto detalle,""151,742,400.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,900155107,4711,708,900155107,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50438,,,,,,,,,,"
"2020,50444,Ejecutiva,Función Pública,GOBERNACION DE SUCRE,Hector Olimpo Espinosa Oliver,06/12/2020 00:00,BON SANTE SAS,Emitida,87974,Ver Conjunto detalle,""22,952,474.00"",Emergencia COVID19,SINCELEJO,No obligada,No Definido,901211678,4773,733,901211678,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50444,,,,,,,,,,"
"2020,50445,Ejecutiva,Función Pública,GOBERNACION DE SUCRE,Hector Olimpo Espinosa Oliver,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87982,Ver Conjunto detalle,""23,382,205.00"",Emergencia COVID19,SINCELEJO,No obligada,No Definido,900442577,9499-5621-9319-8890,733,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50445,,,,,,,,,,"
"2020,50448,Ejecutiva,Función Pública,ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,illiam Palma Camacho,06/12/2020 00:00,INDUSTRIAS MCLAREN SAS,Cerrada,87956,Ver Conjunto detalle,""140,800.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,8914095452,1410,703,891409545,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50448,,,,,,,,,,"
"2020,50449,Ejecutiva,Función Pública,ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,illiam Palma Camacho,06/12/2020 00:00,MAS EMPRESARIAL SM SAS,Cerrada,87958,Ver Conjunto detalle,""2,970,000.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,900401081,2221,703,900401081,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50449,,,,,,,,,,"
"2020,50450,Ejecutiva,Función Pública,ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,illiam Palma Camacho,06/12/2020 00:00,OFIBEST SAS,Cerrada,87960,Ver Conjunto detalle,""380,000.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,9003501337,3290,703,900350133,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50450,,,,,,,,,,"
"2020,50451,Ejecutiva,Función Pública,ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,illiam Palma Camacho,06/12/2020 00:00,JM GRUPO EMPRESARIAL SAS,Cerrada,87964,Ver Conjunto detalle,""1,875,000.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,900353659,8230,703,900353659,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50451,,,,,,,,,,"
"2020,50452,Ejecutiva,Función Pública,ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,illiam Palma Camacho,06/12/2020 00:00,Ofibest SAS,Cerrada,87966,Ver Conjunto detalle,""1,422,415.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,9003501337,4761,703,900350133,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50452,,,,,,,,,,"
"2020,50453,Ejecutiva,Función Pública,ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,illiam Palma Camacho,06/12/2020 00:00,BON SANTE SAS,Cerrada,87962,Ver Conjunto detalle,""2,302,101.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,901211678,4773,703,901211678,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50453,,,,,,,,,,"
"2020,50455,Legislativa,Justicia y del Derecho,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE FRESNO TOLIMA,Natalia Castro Arellano,06/12/2020 00:00,AESTHETICS  MEDICAL SOLUTIONS SAS,Emitida,79844,Ver Conjunto detalle,""999,750.00"",Emergencia COVID19,FRESNO TOLIMA,No obligada,No Definido,9005671308,4773,796,900567130,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50455,,,,,,,,,,"
"2020,50457,Ejecutiva,Educación Nacional,INSTITUTO NACIONAL PARA CIEGOS,Carlos Alberto Parra Dussan,06/12/2020 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,87977,Ver Conjunto detalle,""490,000.00"",Emergencia COVID19,Bogotá D.C.,Obligada,No Definido,900442577,9499-5621-9319-8890,72,900442577,12/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50457,,,,,,,,,,"
"2020,50466,Organismos autónomo o independientes,Ambiente y Desarrollo Sostenible,TOLIMA  CORPORACION AUTONOMA REGIONAL DEL TOLIMA,Elena del Pilar Baron Gomez,06/16/2020 12:00:00 AM,JM GRUPO EMPRESARIAL SAS,Emitida,87998,Ver Conjunto detalle,""339,000.00"",Emergencia COVID19,IBAGUE,No obligada,No Definido,900353659,8230,326,900353659,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50466,,,,,,,,,,"
"2020,50467,Organismos autónomo o independientes,Ambiente y Desarrollo Sostenible,TOLIMA  CORPORACION AUTONOMA REGIONAL DEL TOLIMA,Elena del Pilar Baron Gomez,06/16/2020 12:00:00 AM,Tensoactivos SG SAS,Emitida,88000,Ver Conjunto detalle,""571,320.00"",Emergencia COVID19,IBAGUE,No obligada,No Definido,805023817,2030,326,805023817,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50467,,,,,,,,,,"
"2020,50468,Organismos autónomo o independientes,Ambiente y Desarrollo Sostenible,TOLIMA  CORPORACION AUTONOMA REGIONAL DEL TOLIMA,Elena del Pilar Baron Gomez,06/16/2020 12:00:00 AM,AESTHETICS  MEDICAL SOLUTIONS SAS,Emitida,88006,Ver Conjunto detalle,""2,109,970.00"",Emergencia COVID19,IBAGUE,No obligada,No Definido,9005671308,4773,326,900567130,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50468,,,,,,,,,,"
"2020,50469,Organismos autónomo o independientes,Ambiente y Desarrollo Sostenible,TOLIMA  CORPORACION AUTONOMA REGIONAL DEL TOLIMA,Elena del Pilar Baron Gomez,06/16/2020 12:00:00 AM,PMI PROYECTOS MONTAJES E INGENIERIA,Emitida,88010,Ver Conjunto detalle,""1,226,000.00"",Emergencia COVID19,IBAGUE,No obligada,No Definido,900704052,7110,326,900704052,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50469,,,,,,,,,,"
"2020,50470,Organismos autónomo o independientes,Función Pública,ANTIOQUIA  ALCALDIA DE RIONEGRO,Rodrigo  Hernandez Alzate,06/16/2020 12:00:00 AM,HB INTERNATIONAL CORP SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,Emitida,88079,Ver Conjunto detalle,""30,940,000.00"",Emergencia COVID19,Rionegro,No obligada,No Definido,900257066,4690,817,900257066,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50470,,,,,,,,,,"
"2020,50480,Ejecutiva,Trabajo,SENA  CENTRO DE LA INDUSTRIA LA EMPRESA Y LOS SERVICIOS,Jacqueline Molano Urriago,06/16/2020 12:00:00 AM,CENCOSUD COLOMBIA SA,Cerrada,87924,Ver Conjunto detalle,""92,768,200.00"",Emergencia COVID19,Neiva,Obligada,No Definido,900155107,4711,1423,900155107,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50480,,,,,,,,,,"
"2020,50490,Ejecutiva,Educación Nacional,INSTITUTO NACIONAL PARA CIEGOS,Carlos Alberto Parra Dussan,06/16/2020 12:00:00 AM,XP Colombia SAS,Cancelada,88121,Ver Conjunto detalle,""6,375,898.00"",Emergencia COVID19,Bogotá D.C.,Obligada,No Definido,900218414,7310,72,900218414,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50490,,,,,,,,,,"
"2020,50492,Judicial,Justicia y del Derecho,DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SINCELEJO  SUCRE,Lina María Meriño de la Rosa,06/16/2020 12:00:00 AM,PMI PROYECTOS MONTAJES E INGENIERIA,Emitida,87975,Ver Conjunto detalle,""7,473,404.00"",Emergencia COVID19,Sincelejo,Obligada,No Definido,900704052,7110,1117,900704052,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50492,,,,,,,,,,"
"2020,50496,Ejecutiva,Defensa Nacional,CENAC TOLEMAIDA,Yesica Maria Torres Cabrera,06/16/2020 12:00:00 AM,BON SANTE SAS,Emitida,87947,Ver Conjunto detalle,""1,347,000.00"",Emergencia COVID19,NILO,Obligada,No Definido,901211678,4773,437,901211678,16/06/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/50496,,,,,,,,,,"
